Year,Month,Day,Vote #,Subject,Result,Ta/Nil,Tally,Legislator1,Legislator2,Legislator3,Legislator4,Legislator5,Legislator6,Legislator7,Legislator8,Legislator9,Legislator10,Legislator11,Legislator12,Legislator13,Legislator14,Legislator15,Legislator16,Legislator17,Legislator18,Legislator19,Legislator20,Legislator21,Legislator22,Legislator23,Legislator24,Legislator25,Legislator26,Legislator27,Legislator28,Legislator29,Legislator30,Legislator31,Legislator32,Legislator33,Legislator34,Legislator35,Legislator36,Legislator37,Legislator38,Legislator39,Legislator40,Legislator41,Legislator42,Legislator43,Legislator44,Legislator45,Legislator46,Legislator47,Legislator48,Legislator49,Legislator50,Legislator51,Legislator52,Legislator53,Legislator54
2012,December,20,2,20/Dec/2012 Social Welfare Bill 2012: Report Stage (Continued),Amendment declared lost.,NIL,29,IvanaBacik,PaulBradford,TerryBrennan,ColmBurke,DeirdreClune,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,JimmyHarte,AideenHayden,FidelmaHealyEames,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,SusanOKeeffe,PatONeill,TomSheahan,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,
2012,December,20,3,20/Dec/2012 Social Welfare Bill 2012: Fifth Stage (Continued),Question declared carried.,TA,30,IvanaBacik,PaulBradford,TerryBrennan,ColmBurke,DeirdreClune,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,JimmyHarte,AideenHayden,FidelmaHealyEames,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,SusanOKeeffe,PatONeill,FergalQuinn,TomSheahan,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,
2012,December,20,3,20/Dec/2012 Social Welfare Bill 2012: Fifth Stage (Continued),Question declared carried.,NIL,26,SeanDBarrett,ThomasByrne,DavidCullinane,MarkDaly,TerryLeyden,FiachMacConghail,MarcMacSharry,MartinMcAleese,PaschalMooney,RonanMullen,DavidNorris,TrevorOClochartaigh,BrianODomhnaill,LabhrasOMurchu,DarraghOBrien,MaryAnnOBrien,MarieLouiseODonnell,DennisODonovan,NedOSullivan,AverilPower,KathrynReilly,JillianVanTurnhout,JimWalsh,MaryMWhite,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,December,20,4,20/Dec/2012 Social Welfare Bill 2012: Motion for Earlier Signature,Question declared carried.,TA,29,IvanaBacik,PaulBradford,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,JimDarcy,MichaelWDArcy,JohnGilroy,JimmyHarte,AideenHayden,FidelmaHealyEames,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,SusanOKeeffe,PatONeill,TomSheahan,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,
2012,December,20,4,20/Dec/2012 Social Welfare Bill 2012: Motion for Earlier Signature,Question declared carried.,NIL,27,SeanDBarrett,ThomasByrne,DavidCullinane,MarkDaly,TerryLeyden,FiachMacConghail,MarcMacSharry,MartinMcAleese,PaschalMooney,RonanMullen,DavidNorris,TrevorOClochartaigh,BrianODomhnaill,LabhrasOMurchu,DarraghOBrien,MaryAnnOBrien,MarieLouiseODonnell,DennisODonovan,NedOSullivan,AverilPower,FergalQuinn,KathrynReilly,JillianVanTurnhout,JimWalsh,MaryMWhite,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,December,20,5,20/Dec/2012 Finance (Local Property Tax) Bill 2012: Committee and Remaining Stages (Continued),Question declared carried.,TA,34,IvanaBacik,SeanDBarrett,PaulBradford,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,JimmyHarte,AideenHayden,FidelmaHealyEames,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,DavidNorris,SusanOKeeffe,PatONeill,FergalQuinn,TomSheahan,JillianVanTurnhout,JohnWhelan,,,,,,,,,,,,,,,,,,,,
2012,December,20,5,20/Dec/2012 Finance (Local Property Tax) Bill 2012: Committee and Remaining Stages (Continued),Question declared carried.,NIL,16,ThomasByrne,DavidCullinane,MarkDaly,TerryLeyden,MarcMacSharry,PaschalMooney,TrevorOClochartaigh,BrianODomhnaill,LabhrasOMurchu,DarraghOBrien,DennisODonovan,NedOSullivan,AverilPower,KathrynReilly,JimWalsh,MaryMWhite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,December,20,6,20/Dec/2012 Finance (Local Property Tax) Bill 2012: Committee and Remaining Stages (Continued),Question declared carried.,TA,31,IvanaBacik,PaulBradford,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,JimmyHarte,AideenHayden,FidelmaHealyEames,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,
2012,December,20,6,20/Dec/2012 Finance (Local Property Tax) Bill 2012: Committee and Remaining Stages (Continued),Question declared carried.,NIL,18,SeanDBarrett,ThomasByrne,DavidCullinane,MarkDaly,TerryLeyden,MarcMacSharry,PaschalMooney,DavidNorris,TrevorOClochartaigh,BrianODomhnaill,LabhrasOMurchu,DarraghOBrien,DennisODonovan,NedOSullivan,AverilPower,KathrynReilly,JimWalsh,MaryMWhite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,December,20,7,20/Dec/2012 Finance (Local Property Tax) Bill 2012: Committee and Remaining Stages (Continued),Amendment declared lost.,TA,17,SeanDBarrett,ThomasByrne,DavidCullinane,MarkDaly,TerryLeyden,MarcMacSharry,DavidNorris,TrevorOClochartaigh,BrianODomhnaill,LabhrasOMurchu,DarraghOBrien,DennisODonovan,NedOSullivan,AverilPower,KathrynReilly,JimWalsh,MaryMWhite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,December,20,7,20/Dec/2012 Finance (Local Property Tax) Bill 2012: Committee and Remaining Stages (Continued),Amendment declared lost.,NIL,31,IvanaBacik,PaulBradford,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,JimmyHarte,AideenHayden,FidelmaHealyEames,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,
2012,December,20,8,20/Dec/2012 Finance (Local Property Tax) Bill 2012: Committee and Remaining Stages (Continued),Amendment declared lost.,TA,17,SeanDBarrett,ThomasByrne,DavidCullinane,MarkDaly,TerryLeyden,MarcMacSharry,DavidNorris,TrevorOClochartaigh,BrianODomhnaill,LabhrasOMurchu,DarraghOBrien,DennisODonovan,NedOSullivan,AverilPower,KathrynReilly,JimWalsh,MaryMWhite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,December,20,8,20/Dec/2012 Finance (Local Property Tax) Bill 2012: Committee and Remaining Stages (Continued),Amendment declared lost.,NIL,32,IvanaBacik,PaulBradford,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,JimmyHarte,AideenHayden,FidelmaHealyEames,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,MarieLouiseODonnell,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,
2012,December,20,9,20/Dec/2012 Finance (Local Property Tax) Bill 2012: Committee and Remaining Stages (Continued),Question declared carried.,TA,33,IvanaBacik,PaulBradford,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,JimmyHarte,AideenHayden,FidelmaHealyEames,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,DavidNorris,MarieLouiseODonnell,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,
2012,December,20,9,20/Dec/2012 Finance (Local Property Tax) Bill 2012: Committee and Remaining Stages (Continued),Question declared carried.,NIL,16,SeanDBarrett,ThomasByrne,DavidCullinane,MarkDaly,TerryLeyden,MarcMacSharry,DavidNorris,TrevorOClochartaigh,BrianODomhnaill,LabhrasOMurchu,DarraghOBrien,DennisODonovan,NedOSullivan,AverilPower,KathrynReilly,JimWalsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,November,7,0,07/Nov/2012 Social Welfare Appeals System: Motion (Continued),Amendment declared carried.,TA,25,IvanaBacik,SeanDBarrett,TerryBrennan,ColmBurke,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,MichaelWDArcy,JohnGilroy,JimmyHarte,AideenHayden,FidelmaHealyEames,JamesHeffernan,LorraineHiggins,CaitKeane,JohnKelly,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,SusanOKeeffe,PatONeill,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,November,7,0,07/Nov/2012 Social Welfare Appeals System: Motion (Continued),Amendment declared carried.,NIL,11,TerryLeyden,FiachMacConghail,PaschalMooney,DavidNorris,TrevorOClochartaigh,BrianODomhnaill,LabhrasOMurchu,MaryAnnOBrien,JillianVanTurnhout,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,November,27,0,27/Nov/2012 Order of Business (Continued),Question declared carried.,TA,38,IvanaBacik,TerryBrennan,ColmBurke,ThomasByrne,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,MarkDaly,JohnGilroy,JimmyHarte,AideenHayden,JamesHeffernan,ImeldaHenry,CaitKeane,TerryLeyden,MarcMacSharry,MarieMoloney,PaschalMooney,TonyMulcahy,MichaelMullins,BrianODomhnaill,LabhrasOMurchu,DarraghOBrien,DennisODonovan,SusanOKeeffe,PatONeill,NedOSullivan,AverilPower,TomSheahan,JimWalsh,JohnWhelan,MaryMWhite,DiarmuidWilson,,,,,,,,,,,,,,,,
2012,November,27,0,27/Nov/2012 Order of Business (Continued),Question declared carried.,NIL,9,SeanDBarrett,JohnCrown,DavidCullinane,FiachMacConghail,DavidNorris,TrevorOClochartaigh,FergalQuinn,KathrynReilly,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,November,28,0,28/Nov/2012 Order of Business (Continued),Amendment declared lost.,TA,16,SeanDBarrett,ThomasByrne,JohnCrown,TerryLeyden,PaschalMooney,RonanMullen,DavidNorris,LabhrasOMurchu,DarraghOBrien,NedOSullivan,AverilPower,FergalQuinn,KathrynReilly,JillianVanTurnhout,JimWalsh,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,November,28,0,28/Nov/2012 Order of Business (Continued),Amendment declared lost.,NIL,29,IvanaBacik,PaulBradford,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,JohnGilroy,JimmyHarte,AideenHayden,JamesHeffernan,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,FiachMacConghail,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,SusanOKeeffe,PatONeill,TomSheahan,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,
2012,November,29,0,29/Nov/2012 Order of Business (Resumed) (Continued),Question declared carried.,TA,28,IvanaBacik,PaulBradford,TerryBrennan,ColmBurke,DeirdreClune,PaulCoghlan,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,JimmyHarte,AideenHayden,JamesHeffernan,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,FiachMacConghail,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,PatONeill,TomSheahan,JillianVanTurnhout,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,November,29,0,29/Nov/2012 Order of Business (Resumed) (Continued),Question declared carried.,NIL,18,SeanDBarrett,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,MarcMacSharry,PaschalMooney,DavidNorris,BrianODomhnaill,LabhrasOMurchu,DarraghOBrien,MaryAnnOBrien,DennisODonovan,FergalQuinn,KathrynReilly,JimWalsh,MaryMWhite,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,November,29,1,29/Nov/2012 Credit Institutions (Eligible Liabilities Guarantee)(Amendment) Scheme 2012: Motion (Continued),Question declared carried.,TA,37,SeanDBarrett,PaulBradford,TerryBrennan,ThomasByrne,DeirdreClune,EamonnCoghlan,PaulCoghlan,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,MarkDaly,JohnGilroy,AideenHayden,JamesHeffernan,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,TerryLeyden,MarcMacSharry,MarieMoloney,PaschalMooney,MaryMoran,TonyMulcahy,RonanMullen,MichaelMullins,DennisODonovan,PatONeill,NedOSullivan,FergalQuinn,TomSheahan,JillianVanTurnhout,JimWalsh,JohnWhelan,DiarmuidWilson,,,,,,,,,,,,,,,,,
2012,November,29,1,29/Nov/2012 Credit Institutions (Eligible Liabilities Guarantee)(Amendment) Scheme 2012: Motion (Continued),Question declared carried.,NIL,4,DavidCullinane,DavidNorris,TrevorOClochartaigh,KathrynReilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,November,30,0,30/Nov/2012 Personal Insolvency Bill 2012: Committee Stage (Resumed) (Continued),Question declared carried.,TA,23,IvanaBacik,SeanDBarrett,PaulBradford,TerryBrennan,ColmBurke,DeirdreClune,PaulCoghlan,MartinConway,MauriceCummins,JimDarcy,JohnGilroy,AideenHayden,ImeldaHenry,LorraineHiggins,CaitKeane,DenisLandy,MaryMoran,TonyMulcahy,PatONeill,FergalQuinn,JillianVanTurnhout,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,November,30,0,30/Nov/2012 Personal Insolvency Bill 2012: Committee Stage (Resumed) (Continued),Question declared carried.,NIL,9,ThomasByrne,DavidCullinane,MarkDaly,TerryLeyden,PaschalMooney,LabhrasOMurchu,DennisODonovan,NedOSullivan,JimWalsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,November,30,1,30/Nov/2012 Personal Insolvency Bill 2012: Committee Stage (Resumed) (Continued),Question declared carried.,TA,22,IvanaBacik,PaulBradford,TerryBrennan,ColmBurke,DeirdreClune,PaulCoghlan,MartinConway,MauriceCummins,JimDarcy,JohnGilroy,AideenHayden,ImeldaHenry,LorraineHiggins,CaitKeane,DenisLandy,MaryMoran,TonyMulcahy,CatherineNoone,PatONeill,JillianVanTurnhout,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,November,30,1,30/Nov/2012 Personal Insolvency Bill 2012: Committee Stage (Resumed) (Continued),Question declared carried.,NIL,11,SeanDBarrett,ThomasByrne,DavidCullinane,MarkDaly,TerryLeyden,PaschalMooney,LabhrasOMurchu,DennisODonovan,NedOSullivan,FergalQuinn,JimWalsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,November,30,2,30/Nov/2012 Personal Insolvency Bill 2012: Committee Stage (Resumed) (Continued),Question declared carried.,TA,25,IvanaBacik,SeanDBarrett,PaulBradford,TerryBrennan,ColmBurke,DeirdreClune,PaulCoghlan,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,ImeldaHenry,LorraineHiggins,CaitKeane,DenisLandy,MaryMoran,TonyMulcahy,CatherineNoone,PatONeill,FergalQuinn,JillianVanTurnhout,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,November,30,2,30/Nov/2012 Personal Insolvency Bill 2012: Committee Stage (Resumed) (Continued),Question declared carried.,NIL,9,ThomasByrne,DavidCullinane,MarkDaly,TerryLeyden,PaschalMooney,LabhrasOMurchu,DennisODonovan,NedOSullivan,JimWalsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,November,30,3,30/Nov/2012 Personal Insolvency Bill 2012: Committee Stage (Resumed) (Continued),Amendment declared lost.,TA,8,ThomasByrne,DavidCullinane,MarkDaly,TerryLeyden,PaschalMooney,DennisODonovan,NedOSullivan,JimWalsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,November,30,3,30/Nov/2012 Personal Insolvency Bill 2012: Committee Stage (Resumed) (Continued),Amendment declared lost.,NIL,24,IvanaBacik,SeanDBarrett,PaulBradford,TerryBrennan,ColmBurke,DeirdreClune,PaulCoghlan,MartinConway,MauriceCummins,MichaelWDArcy,JohnGilroy,AideenHayden,ImeldaHenry,LorraineHiggins,CaitKeane,DenisLandy,MaryMoran,TonyMulcahy,CatherineNoone,PatONeill,FergalQuinn,JillianVanTurnhout,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,November,30,4,30/Nov/2012 Personal Insolvency Bill 2012: Committee Stage (Resumed) (Continued),Question declared carried.,TA,25,IvanaBacik,SeanDBarrett,PaulBradford,TerryBrennan,ColmBurke,PaulCoghlan,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,ImeldaHenry,LorraineHiggins,CaitKeane,DenisLandy,MaryMoran,TonyMulcahy,CatherineNoone,DavidNorris,PatONeill,FergalQuinn,JillianVanTurnhout,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,November,30,4,30/Nov/2012 Personal Insolvency Bill 2012: Committee Stage (Resumed) (Continued),Question declared carried.,NIL,7,ThomasByrne,DavidCullinane,TerryLeyden,PaschalMooney,DennisODonovan,NedOSullivan,JimWalsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,October,2,0,02/Oct/2012 Order of Business (Continued),Amendment declared lost.,TA,18,SeanDBarrett,ThomasByrne,MarkDaly,FiachMacConghail,RonanMullen,DavidNorris,TrevorOClochartaigh,LabhrasOMurchu,DarraghOBrien,MaryAnnOBrien,DennisODonovan,NedOSullivan,AverilPower,FergalQuinn,KathrynReilly,JimWalsh,MaryMWhite,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,October,2,0,02/Oct/2012 Order of Business (Continued),Amendment declared lost.,NIL,30,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,JimmyHarte,AideenHayden,FidelmaHealyEames,JamesHeffernan,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,MarieLouiseODonnell,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,
2012,October,3,0,03/Oct/2012 Order of Business (Continued),Amendment declared lost.,TA,14,SeanDBarrett,ThomasByrne,DavidCullinane,MarcMacSharry,RonanMullen,BrianODomhnaill,DennisODonovan,NedOSullivan,AverilPower,FergalQuinn,KathrynReilly,JimWalsh,MaryMWhite,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,October,3,0,03/Oct/2012 Order of Business (Continued),Amendment declared lost.,NIL,28,IvanaBacik,PaulBradford,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,JimmyHarte,AideenHayden,JamesHeffernan,ImeldaHenry,LorraineHiggins,CaitKeane,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,SusanOKeeffe,PatONeill,TomSheahan,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,October,9,0,09/Oct/2012 Order of Business (Resumed) (Continued),Amendment declared lost.,TA,16,SeanDBarrett,ThomasByrne,JohnCrown,MarkDaly,TerryLeyden,MarcMacSharry,PaschalMooney,RonanMullen,DavidNorris,TrevorOClochartaigh,BrianODomhnaill,LabhrasOMurchu,AverilPower,KathrynReilly,MaryMWhite,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,October,9,0,09/Oct/2012 Order of Business (Resumed) (Continued),Amendment declared lost.,NIL,32,IvanaBacik,PaulBradford,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,JimmyHarte,AideenHayden,JamesHeffernan,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,FiachMacConghail,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,SusanOKeeffe,PatONeill,TomSheahan,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,
2012,October,10,0,10/Oct/2012 Health Service Executive (Governance) Bill 2012: Committee Stage (Continued),Amendment declared lost.,TA,19,SeanDBarrett,ThomasByrne,JohnCrown,MarkDaly,TerryLeyden,MarcMacSharry,PaschalMooney,RonanMullen,DavidNorris,MarieLouiseODonnell,DennisODonovan,BrianODomhnaill,LabhrasOMurchu,AverilPower,KathrynReilly,JimWalsh,MaryMWhite,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,October,10,0,10/Oct/2012 Health Service Executive (Governance) Bill 2012: Committee Stage (Continued),Amendment declared lost.,NIL,29,IvanaBacik,PaulBradford,TerryBrennan,ColmBurke,DeirdreClune,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,JimmyHarte,AideenHayden,JamesHeffernan,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,SusanOKeeffe,PatONeill,TomSheahan,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,
2012,October,10,1,10/Oct/2012 Primary Care Centres: Motion (Continued),Amendment declared carried.,TA,32,IvanaBacik,SeanDBarrett,PaulBradford,TerryBrennan,ColmBurke,PaulCoghlan,MichaelComiskey,MartinConway,JohnCrown,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,JimmyHarte,AideenHayden,JamesHeffernan,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,RonanMullen,MichaelMullins,CatherineNoone,SusanOKeeffe,PatONeill,TomSheahan,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,
2012,October,10,1,10/Oct/2012 Primary Care Centres: Motion (Continued),Amendment declared carried.,NIL,11,ThomasByrne,MarkDaly,TerryLeyden,MarcMacSharry,DennisODonovan,TrevorOClochartaigh,BrianODomhnaill,AverilPower,JimWalsh,MaryMWhite,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,October,11,0,11/Oct/2012 Valuation (Amendment) (No. 2) Bill 2012: Second Stage (Continued),Question declared carried.,TA,28,IvanaBacik,SeanDBarrett,TerryBrennan,ColmBurke,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JimmyHarte,AideenHayden,JamesHeffernan,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,RonanMullen,MichaelMullins,TrevorOClochartaigh,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,October,11,0,11/Oct/2012 Valuation (Amendment) (No. 2) Bill 2012: Second Stage (Continued),Question declared carried.,NIL,10,ThomasByrne,MarkDaly,TerryLeyden,MarcMacSharry,BrianODomhnaill,DennisODonovan,AverilPower,JimWalsh,MaryMWhite,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,October,17,0,17/Oct/2012 Ombudsman (Amendment) Bill 2008: Committee Stage (Resumed) and Remaining Stages (Continued),Question declared carried.,TA,31,PaulBradford,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,JimmyHarte,AideenHayden,FidelmaHealyEames,JamesHeffernan,ImeldaHenry,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,MarieLouiseODonnell,SusanOKeeffe,PatONeill,FergalQuinn,TomSheahan,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,
2012,October,17,0,17/Oct/2012 Ombudsman (Amendment) Bill 2008: Committee Stage (Resumed) and Remaining Stages (Continued),Question declared carried.,NIL,8,SeanDBarrett,JohnCrown,DavidCullinane,RonanMullen,DavidNorris,TrevorOClochartaigh,KathrynReilly,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,October,18,0,18/Oct/2012 Order of Business (Continued),Amendment declared lost.,TA,16,SeanDBarrett,ThomasByrne,JohnCrown,MarkDaly,TerryLeyden,MarcMacSharry,PaschalMooney,DavidNorris,DarraghOBrien,NedOSullivan,TrevorOClochartaigh,LabhrasOMurchu,KathrynReilly,JillianVanTurnhout,JimWalsh,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
